mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.038600524266560875,0.0021452312535998157,0.00480341911315918,0.0011779868161087336,17,sqrt,3,"{'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 3}",0.5777904653154439,0.9368932038834952,0.4207369323050557,0.6451551494384161,0.21602433792438305,105,0.9695844638012281,0.9624500285551114,0.9700214132762313,0.9673519685441901,0.0034707821359960624
0.06006741523742676,0.005745597475219535,0.00481406847635905,0.00020991103713044026,17,sqrt,5,"{'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 5}",0.6545817870396803,0.9466019417475728,0.4241645244215938,0.6751380163715972,0.21376392700239472,97,0.9711552191917749,0.9641633352370075,0.9725910064239829,0.9693031869509218,0.0036813881417035775
0.10130858421325684,0.00955612182486799,0.006743987401326497,0.00040111445823724437,17,sqrt,10,"{'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 10}",0.7507850413930917,0.9474585950885208,0.40445586975149955,0.7009328003045878,0.2244507324675592,69,0.9722975867485364,0.9661621930325528,0.9715917201998573,0.9700171666603156,0.0027410676933384247
0.12716261545817056,0.008662433695775962,0.009119987487792969,0.00018043020724108636,17,sqrt,15,"{'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 15}",0.6802740508135884,0.9471730439748715,0.3976006855184233,0.6750428326670475,0.22437646216840965,98,0.9738683421390832,0.9677327241576242,0.9725910064239829,0.9713973575735636,0.002643236675893338
0.21716721852620444,0.02122169004011552,0.012735287348429361,0.0009159631472815009,17,sqrt,21,"{'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 21}",0.7385098487011134,0.9474585950885208,0.4033133390459869,0.6964591661907481,0.2241126319675374,76,0.9714408110809652,0.9660194174757282,0.9721627408993576,0.969874323152017,0.002741717101317342
0.03341468175252279,0.0017663530919913536,0.005406697591145833,0.0009489748188031026,17,log2,3,"{'max_depth': 17, 'max_features': 'log2', 'n_estimators': 3}",0.7353696831287468,0.9386065105653912,0.4587260782633533,0.7109270892823149,0.19665766978006863,60,0.964586605740397,0.9631639063392348,0.9655960028551035,0.9644488383115783,0.0009976666991728478
0.05092636744181315,0.005425499957103906,0.0059782663981119795,0.0007150728557046097,17,log2,5,"{'max_depth': 17, 'max_features': 'log2', 'n_estimators': 5}",0.7199543248644019,0.9468874928612222,0.5069980005712653,0.7246335427374834,0.179601803719327,57,0.9658717692417536,0.9615933752141633,0.9701641684511063,0.9658764376356744,0.0034990132440478375
0.08164604504903157,0.0006597562164806276,0.006902058919270833,0.0001819976031419496,17,log2,10,"{'max_depth': 17, 'max_features': 'log2', 'n_estimators': 10}",0.7347987439337711,0.9474585950885208,0.4064552984861468,0.6962687987816486,0.22252278935117392,77,0.9674425246323004,0.960022844089092,0.969735902926481,0.9657337572159578,0.004145342169794185
0.1130693753560384,0.0026335909377075317,0.009531577428181967,0.00031755721881091583,17,log2,15,"{'max_depth': 17, 'max_features': 'log2', 'n_estimators': 15}",0.5989152155295461,0.9474585950885208,0.48014852899171667,0.6755187511897963,0.19830925376794967,96,0.965443381407968,0.9614505996573387,0.9688793718772305,0.9652577843141791,0.0030356217248614504
0.1562049388885498,0.01378618349326134,0.012451966603597006,0.0011165080258244589,17,log2,21,"{'max_depth': 17, 'max_features': 'log2', 'n_estimators': 21}",0.7476448758207251,0.9474585950885208,0.39960011425307057,0.698267656577194,0.22635647317371646,72,0.9668713408539198,0.9610222729868646,0.9691648822269807,0.9656861653559217,0.003428216448835298
0.037087599436442055,0.00206850216363162,0.004800558090209961,0.0003274368814281807,19,auto,3,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 3}",0.7636311732800457,0.9428897772701313,0.3990288489003142,0.7018846373500857,0.22626874747642897,67,0.9735827502498929,0.9645916619074815,0.9748750892219843,0.9710165004597863,0.004573579766592956
0.047459920247395836,0.002612128665761622,0.0044100284576416016,0.0007494097083845555,19,auto,5,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 5}",0.6662860405366828,0.9468874928612222,0.455012853470437,0.6894155720540643,0.2014579054235596,83,0.974439525917464,0.9667332952598515,0.9758743754461099,0.9723490655411418,0.004013922037245791
0.08442894617716472,0.00799790693404673,0.006426890691121419,0.0008016310397229282,19,auto,10,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 10}",0.7019697402226663,0.9474585950885208,0.4438731790916881,0.697791738054445,0.20559444218323078,73,0.9790089961445095,0.971302113078241,0.974446823697359,0.9749193109733699,0.0031640106214295286
0.1082623799641927,0.0010808434906393544,0.007788817087809245,0.0006421483093699198,19,auto,15,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 15}",0.6959748786754211,0.9471730439748715,0.37674950014281633,0.6733295259851514,0.23340795867071445,100,0.9764386691417963,0.9730154197601371,0.974304068522484,0.9745860524748058,0.0014116881842396903
0.1663688818613688,0.00326435668105915,0.010929505030314127,0.0004566390878774494,19,auto,21,"{'max_depth': 19, 'max_features': 'auto', 'n_estimators': 21}",0.7325149871538681,0.9474585950885208,0.3847472150814053,0.688273367599467,0.2318308865949218,86,0.976153077252606,0.9720159908623643,0.9757316202712348,0.9746335627954017,0.0018588829289397544
0.03255001703898112,0.0004941526429209427,0.003991921742757161,0.000633961661894693,19,sqrt,3,"{'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 3}",0.7502141021981159,0.9391776127926899,0.43730362753499,0.7089282314867694,0.20694495642779503,62,0.9690132800228474,0.9680182752712736,0.971163454675232,0.969398336656451,0.001312564875623977
0.04813400904337565,0.0005756608349979037,0.004773060480753581,0.0005059564449162744,19,sqrt,5,"{'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 5}",0.7213816728518413,0.9466019417475728,0.37989145958297627,0.6826575290310299,0.23295761963015557,92,0.9764386691417963,0.9691604797258709,0.9730192719486082,0.9728728069387585,0.0029731127675501775
0.08768510818481445,0.0029588417175730533,0.006943225860595703,0.0003041664833032833,19,sqrt,10,"{'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 10}",0.6922637739080788,0.9474585950885208,0.42016566695229934,0.6866552446221207,0.2152876125153869,88,0.973725546194488,0.971302113078241,0.9748750892219843,0.9733009161649044,0.0014892442440060686
0.12453611691792806,0.007765765835854635,0.008470455805460611,0.00042904968832448793,19,sqrt,15,"{'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 15}",0.7242363688267199,0.9474585950885208,0.3787489288774636,0.6835141823719779,0.23393785515347792,91,0.976153077252606,0.970873786407767,0.9748750892219843,0.9739673176274525,0.0022488167121072745
0.16870832443237305,0.0021947330635616706,0.011023998260498047,0.0013093180962718796,19,sqrt,21,"{'max_depth': 19, 'max_features': 'sqrt', 'n_estimators': 21}",0.7259491864116472,0.9474585950885208,0.3944587260782634,0.6893203883495146,0.2272267287928116,84,0.9777238326431529,0.9707310108509423,0.9747323340471092,0.9743957258470681,0.0028647126632706816
0.028459707895914715,0.0012695366793203996,0.004164218902587891,0.001038712252464448,19,log2,3,"{'max_depth': 19, 'max_features': 'log2', 'n_estimators': 3}",0.7827576363117328,0.9463163906339235,0.3876035418451871,0.7055968018275272,0.23451528270986177,64,0.9712980151363702,0.961736150770988,0.9691648822269807,0.9673996827114463,0.004098313436258365
0.04090507825215658,0.0031391861891336818,0.004673083623250325,0.0003112729232357361,19,log2,5,"{'max_depth': 19, 'max_features': 'log2', 'n_estimators': 5}",0.7593491293177277,0.9466019417475728,0.47243644672950585,0.7261564820102798,0.19498182944148637,55,0.9738683421390832,0.9607367218732153,0.9724482512491078,0.9690177717538021,0.005884216451804079
0.06520477930704753,0.0013015938118994253,0.006155570348103841,0.00019947380656275471,19,log2,10,"{'max_depth': 19, 'max_features': 'log2', 'n_estimators': 10}",0.5746502997430774,0.9474585950885208,0.4295915452727792,0.6505806205977537,0.21811756606088215,104,0.9714408110809652,0.9624500285551114,0.9717344753747323,0.9685417716702697,0.004309180921023308
0.0906221071879069,0.005546607525645406,0.008069753646850586,0.0010229914187504568,19,log2,15,"{'max_depth': 19, 'max_features': 'log2', 'n_estimators': 15}",0.741364544675992,0.9474585950885208,0.40074264495858325,0.696554349895298,0.2254189025919544,75,0.9677281165214908,0.96302113078241,0.9710206995003569,0.9672566489347526,0.0032827819688283646
0.12423086166381836,0.01064466200738478,0.010331471761067709,0.0016165362961471682,19,log2,21,"{'max_depth': 19, 'max_features': 'log2', 'n_estimators': 21}",0.7530687981729945,0.9474585950885208,0.41273921736646674,0.7044545973729297,0.2209739965263567,65,0.9750107096958447,0.9644488863506567,0.9708779443254818,0.9701125134573276,0.004345683022969013
